factor,ICIR,is_timeseries
f_软商_bias_diff_div_f_relative_rsi_diff,,False
f_软商_bias_diff_x_hurst_signal_long,,False
f_软商_bias_diff_x_hurst_value,,False
f_软商_f_relative_rsi_diff_sq,,False
f_软商_bias_diff_rank_x_bias_diff_rank,,False
f_软商_bias_diff_rank_x_f_relative_rsi_diff_rank,,False
f_软商_bias_diff_rank_x_hurst_signal_long_rank,,False
f_软商_bias_diff_rank_x_hurst_signal_short_rank,,False
f_软商_bias_diff_rank_x_hurst_strength_rank,,False
f_软商_bias_diff_rank_x_hurst_value_rank,,False
f_软商_bias_diff_rank_x_kc_width_rank,,False
f_软商_bias_diff_rank_x_ma5_rank,,False
f_软商_bias_diff_rank_x_mfi_index_rank,,False
f_软商_bias_diff_rank_x_momentum_5_rank,,False
f_软商_bias_diff_rank_x_oi_chg_rank,,False
f_软商_bias_diff_rank_x_pv_oi_efficiency_rank,,False
f_软商_bias_diff_rank_x_pv_oi_momentum_rank,,False
f_软商_bias_diff_rank_x_pv_oi_vol_ratio_rank,,False
f_软商_bias_diff_rank_x_pv_skew_ma5_rank,,False
f_软商_bias_diff_rank_x_pv_wad_rank,,False
f_软商_bias_diff_rank_x_v_skew_ma5_rank,,False
f_软商_bias_diff_rank_x_vol_wsr_rank,,False
f_软商_bias_diff_rank_x_wad_rank,,False
f_软商_bias_diff_vol_norm,,False
f_软商_bias_diff_raw_x_volnorm,,False
f_软商_f_relative_rsi_diff_vol_norm,,False
f_软商_f_relative_rsi_diff_raw_x_volnorm,,False
f_软商_hurst_signal_long_vol_norm,,False
f_软商_hurst_signal_long_raw_x_volnorm,,False
f_软商_hurst_signal_short_vol_norm,,False
